image_path,surveillance_model_id,make_name,model_name,web_nature_model_id,color_id,color_name,split
../../data/raw/compcars/sv_data\image\79\708132ceb21e96.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\719bbbf47baa82.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\71f73b6c40e98a.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\7291c1cdc19508.jpg,79,Toyota,Alphard,1333,9,silver,train
../../data/raw/compcars/sv_data\image\79\72aa44df7f8850.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\75100967de74bb.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\76058b0c65a044.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\761deedced174f.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\76220708516b6e.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\7909d2742e6050.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\7922984a3bee10.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\7bbd0ed9b7cd4c.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\7d8eade0dab3c0.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\7eca34dab76a70.jpg,79,Toyota,Alphard,1333,0,black,test
../../data/raw/compcars/sv_data\image\79\80c3b71865ad3d.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\81dcd9df33ca81.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\8494b8d08863d1.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\8515e35556ebd5.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\85e03ba96bbb7e.jpg,79,Toyota,Alphard,1333,2,red,train
../../data/raw/compcars/sv_data\image\79\865a6084052ab1.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\880d19da635eb1.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\88c30dec27e5b9.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\89f4199864dc95.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\8bafaba24acc6d.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\8c3b9c241eb0ee.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\8e609c2e512d0f.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\8eba698350bd1b.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\92b9a75f921689.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\92f6d4a0808daf.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\938deea0e4b04d.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\93a9557f0b6a23.jpg,79,Toyota,Alphard,1333,0,black,test
../../data/raw/compcars/sv_data\image\79\94ba2cbf6312a6.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\96249ff69e17e1.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\997c269bf9c13e.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\9c51b3e4939f74.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\9cb83377a31295.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\9d00886ba85173.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\9dbdcc5ded389e.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\9de2179b856c32.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\9efdd9e92527e1.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\9f054f35d111af.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\a0e1d1a570b0ef.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\a24e19297709b6.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\a48c35bcab612e.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\a5094d5923f32f.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\a72570541258d5.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\aabc2be158c074.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\aac449bdfbd33a.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\ac52b8ba31836e.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\aec30e6646ae78.jpg,79,Toyota,Alphard,1333,2,red,train
../../data/raw/compcars/sv_data\image\79\af3665b6fa4236.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\afa9fbc0836bed.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\b0ba6a6a77bb4d.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\b5b40b22148c6a.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\b7fe53fcc95d4e.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\b8492853f37293.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\b851d21a7e035f.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\ba7d60eab67898.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\bab2553557f6fd.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\bb9684ba59a58d.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\bd265e602d67c7.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\bdd4a28bf8887a.jpg,79,Toyota,Alphard,1333,9,silver,test
../../data/raw/compcars/sv_data\image\79\bf50ca9baa09f3.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\bfc9d6bcbe9dd9.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\c06e769c4d99cd.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\c1295df6b01be3.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\c14c2d44fd02c6.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\c196464341015a.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\c1f036d972d313.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\c20d74918be51b.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\c238ac823b090c.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\c3d9577121cfe3.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\c5e4e4b2731dc6.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\cbc307b811ec29.jpg,79,Toyota,Alphard,1333,9,silver,test
../../data/raw/compcars/sv_data\image\79\cc5c428b868767.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\cc6d4b6da9d049.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\cd616a92b84549.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\cdb5534f15c24e.jpg,79,Toyota,Alphard,1333,0,black,test
../../data/raw/compcars/sv_data\image\79\cf338e248c875d.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\d1a85a23e2b92e.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\d1c57c210be9f1.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\d3170cec0761f8.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\d4e351a5f60b38.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\d7224a0b2ef2fb.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\d8392a94608202.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\da0e87c2560f07.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\dafa33ae98c14d.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\dbbb2b5ded2909.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\dca4e82975c096.jpg,79,Toyota,Alphard,1333,0,black,test
../../data/raw/compcars/sv_data\image\79\dd893d73c94e3d.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\dd8c80ed5644fd.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\e000eec32cec96.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\e12ade65f6a299.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\e194eaf2e0e7f3.jpg,79,Toyota,Alphard,1333,0,black,test
../../data/raw/compcars/sv_data\image\79\e28f5feb2ab58d.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\e3014b975bc491.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\e3656e8c0ce0c5.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\e9d64425f57ea9.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\ed716312c08507.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\eec5907a92e204.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\eed0a3cb1f00f3.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\ef43ef9b06d152.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\f0b9e0a2c57273.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\f0d56331bc3b1e.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\f36f1688cf667e.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\f4563af314b534.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\f6c13631594629.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\f87478fe01b98d.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\f990c33449e4f9.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\f9cd4b4c050943.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\fb02cdeffffe1c.jpg,79,Toyota,Alphard,1333,9,silver,train
../../data/raw/compcars/sv_data\image\79\fb892b861b1dea.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\79\fb94ad6be1909d.jpg,79,Toyota,Alphard,1333,0,black,train
../../data/raw/compcars/sv_data\image\79\fbfe626c03a598.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\fda40e4c8a531f.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\fe14010a3de9d3.jpg,79,Toyota,Alphard,1333,1,white,train
../../data/raw/compcars/sv_data\image\79\ff9f3638e6a6ae.jpg,79,Toyota,Alphard,1333,1,white,test
../../data/raw/compcars/sv_data\image\8\022a911618ef6b.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\039720262d70c9.jpg,8,Buck,encore,187,2,red,train
../../data/raw/compcars/sv_data\image\8\065fb4cbe1a067.jpg,8,Buck,encore,187,1,white,test
../../data/raw/compcars/sv_data\image\8\0bfdac9e0f7e7f.jpg,8,Buck,encore,187,7,brown,train
../../data/raw/compcars/sv_data\image\8\0c85f105c3930f.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\17566ab3300ddf.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\21e536b25aa170.jpg,8,Buck,encore,187,2,red,train
../../data/raw/compcars/sv_data\image\8\2387cd5615b45e.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\2a9b0aa22efa01.jpg,8,Buck,encore,187,7,brown,train
../../data/raw/compcars/sv_data\image\8\32916c4df9b0f0.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\332f2387b9f65b.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\33e7f86757b82f.jpg,8,Buck,encore,187,7,brown,train
../../data/raw/compcars/sv_data\image\8\367af2a128e82c.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\385d9dc9bd9710.jpg,8,Buck,encore,187,1,white,test
../../data/raw/compcars/sv_data\image\8\3bbf2474a56949.jpg,8,Buck,encore,187,1,white,test
../../data/raw/compcars/sv_data\image\8\41273737f017c2.jpg,8,Buck,encore,187,7,brown,test
../../data/raw/compcars/sv_data\image\8\47e443ec33e273.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\4b901d9b0d1dab.jpg,8,Buck,encore,187,1,white,test
../../data/raw/compcars/sv_data\image\8\4f0d2e2565d521.jpg,8,Buck,encore,187,1,white,test
../../data/raw/compcars/sv_data\image\8\58212adf1e4198.jpg,8,Buck,encore,187,7,brown,test
../../data/raw/compcars/sv_data\image\8\5b88fc840667bb.jpg,8,Buck,encore,187,7,brown,train
../../data/raw/compcars/sv_data\image\8\5f6a6246f53643.jpg,8,Buck,encore,187,0,black,train
../../data/raw/compcars/sv_data\image\8\67b95b10f94b45.jpg,8,Buck,encore,187,2,red,test
../../data/raw/compcars/sv_data\image\8\6828d831183100.jpg,8,Buck,encore,187,7,brown,test
../../data/raw/compcars/sv_data\image\8\686b6f37fd7703.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\69d7e42804021d.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\7445e3088ff09e.jpg,8,Buck,encore,187,1,white,test
../../data/raw/compcars/sv_data\image\8\7a2a7f7231004b.jpg,8,Buck,encore,187,9,silver,train
../../data/raw/compcars/sv_data\image\8\7a58a07981ad29.jpg,8,Buck,encore,187,9,silver,train
../../data/raw/compcars/sv_data\image\8\7b0eed8cd39bbd.jpg,8,Buck,encore,187,1,white,test
../../data/raw/compcars/sv_data\image\8\86ad496353ea03.jpg,8,Buck,encore,187,2,red,train
../../data/raw/compcars/sv_data\image\8\8ea495d07a0e5a.jpg,8,Buck,encore,187,1,white,test
../../data/raw/compcars/sv_data\image\8\8f628f73c3296f.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\976555dd3f3dd6.jpg,8,Buck,encore,187,2,red,train
../../data/raw/compcars/sv_data\image\8\9ec1f418e179a8.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\a3dff7ea908052.jpg,8,Buck,encore,187,1,white,test
../../data/raw/compcars/sv_data\image\8\a3f1c232c090e4.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\a69c49606c2fb4.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\c34fd1a69bf62e.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\ccaeb31c831ec8.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\cd4b0d3bb0ebf1.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\d442d1f5520358.jpg,8,Buck,encore,187,2,red,train
../../data/raw/compcars/sv_data\image\8\d9c0efcb62186b.jpg,8,Buck,encore,187,1,white,test
../../data/raw/compcars/sv_data\image\8\db5c78116b080d.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\db6d0d222a3182.jpg,8,Buck,encore,187,2,red,train
../../data/raw/compcars/sv_data\image\8\ee18dd5da7caee.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\ef457a9c00eec1.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\8\fdeeab0da34b33.jpg,8,Buck,encore,187,1,white,train
../../data/raw/compcars/sv_data\image\80\053de43a606623.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\0c8f1165c8b906.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\15ea1a29071315.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\2509efc696ce80.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\25a0aad9b70960.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\26b4ae6a4b0b17.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\27641e40463d5f.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\283d17bd87ba5b.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\2873d4233264ee.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\3160fc6d0644c0.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\31969745ea4f3d.jpg,80,Toyota,Prius,1327,0,black,test
../../data/raw/compcars/sv_data\image\80\32503c7d2a4e2e.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\34d5fb5f916c48.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\35dabcb75fa1e8.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\398efca28b2779.jpg,80,Toyota,Prius,1327,0,black,train
../../data/raw/compcars/sv_data\image\80\3d347c3d1ec9ef.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\3fd5973cbb725a.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\47921f9f776a51.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\4c426ac1bf4cde.jpg,80,Toyota,Prius,1327,1,white,test
../../data/raw/compcars/sv_data\image\80\4e89f527051d68.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\51dc0665cf2cce.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\51f72babb2bcd0.jpg,80,Toyota,Prius,1327,0,black,train
../../data/raw/compcars/sv_data\image\80\548b87116fb859.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\55a3c641a881bc.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\5991386336f99a.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\5f81ab9683d54e.jpg,80,Toyota,Prius,1327,0,black,train
../../data/raw/compcars/sv_data\image\80\600921c1dc3272.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\69be011924482a.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\6bbc682f76ad35.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\6fb17208e8418e.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\6fd9a8a98fd03d.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\71558e543ecc12.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\754b560b55abcf.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\7762ddc3f52aee.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\777798867d8fe1.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\79721a737a8210.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\8362a4d61ab589.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\8422304964a99c.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\8d224a61b4e69d.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\8e84523ebc6c49.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\905b4c92a6ba9b.jpg,80,Toyota,Prius,1327,0,black,train
../../data/raw/compcars/sv_data\image\80\94a21337930631.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\9815fa7d4bc0d9.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\98d942ee779237.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\a21f8f96660801.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\a57f880d9301ad.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\a680e251758ac3.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\a730af69675d32.jpg,80,Toyota,Prius,1327,9,silver,test
../../data/raw/compcars/sv_data\image\80\a829aa14411e42.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\abbf5a51250e3a.jpg,80,Toyota,Prius,1327,0,black,train
../../data/raw/compcars/sv_data\image\80\ad7ffcc331dc52.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\ae56f2b4f7da08.jpg,80,Toyota,Prius,1327,9,silver,train
../../data/raw/compcars/sv_data\image\80\b0a2236ce085e1.jpg,80,Toyota,Prius,1327,9,silver,train
