image_path,make_id,model_id,year,bbox,viewpoint,car_type,make_name,model_name,car_type_name,relative_key,split,type
../../data/raw/compcars/image\97\859\2010\f453125c2e2470.jpg,97,859,2010,"(166, 68, 776, 568)",2,1,Nissan,Qashqai,SUV,97/859/2010/f453125c2e2470.jpg,train,2
../../data/raw/compcars/image\97\859\2011\1118e2aa7427e6.jpg,97,859,2011,"(92, 145, 812, 534)",4,1,Nissan,Qashqai,SUV,97/859/2011/1118e2aa7427e6.jpg,train,2
../../data/raw/compcars/image\97\859\2011\125487ffd32650.jpg,97,859,2011,"(116, 73, 799, 613)",1,1,Nissan,Qashqai,SUV,97/859/2011/125487ffd32650.jpg,test,2
../../data/raw/compcars/image\97\859\2011\27fb3ce556f8f0.jpg,97,859,2011,"(158, 107, 747, 600)",2,1,Nissan,Qashqai,SUV,97/859/2011/27fb3ce556f8f0.jpg,test,2
../../data/raw/compcars/image\97\859\2011\38fca6f00429b7.jpg,97,859,2011,"(35, 109, 846, 577)",4,1,Nissan,Qashqai,SUV,97/859/2011/38fca6f00429b7.jpg,test,2
../../data/raw/compcars/image\97\859\2011\4d727acaed84bd.jpg,97,859,2011,"(63, 103, 850, 596)",4,1,Nissan,Qashqai,SUV,97/859/2011/4d727acaed84bd.jpg,test,2
../../data/raw/compcars/image\97\859\2011\5b32cb6c9d9969.jpg,97,859,2011,"(76, 193, 834, 483)",3,1,Nissan,Qashqai,SUV,97/859/2011/5b32cb6c9d9969.jpg,test,2
../../data/raw/compcars/image\97\859\2011\637ca67e261e9f.jpg,97,859,2011,"(98, 153, 812, 565)",5,1,Nissan,Qashqai,SUV,97/859/2011/637ca67e261e9f.jpg,train,2
../../data/raw/compcars/image\97\859\2011\73a03930763494.jpg,97,859,2011,"(84, 132, 810, 556)",5,1,Nissan,Qashqai,SUV,97/859/2011/73a03930763494.jpg,train,2
../../data/raw/compcars/image\97\859\2011\8152454bb4bb53.jpg,97,859,2011,"(173, 112, 749, 605)",2,1,Nissan,Qashqai,SUV,97/859/2011/8152454bb4bb53.jpg,train,2
../../data/raw/compcars/image\97\859\2011\882e5972a41d90.jpg,97,859,2011,"(69, 125, 872, 625)",5,1,Nissan,Qashqai,SUV,97/859/2011/882e5972a41d90.jpg,train,2
../../data/raw/compcars/image\97\859\2011\947a1080638508.jpg,97,859,2011,"(78, 200, 829, 488)",3,1,Nissan,Qashqai,SUV,97/859/2011/947a1080638508.jpg,test,2
../../data/raw/compcars/image\97\859\2011\952c057a414a34.jpg,97,859,2011,"(128, 199, 822, 578)",4,1,Nissan,Qashqai,SUV,97/859/2011/952c057a414a34.jpg,test,2
../../data/raw/compcars/image\97\859\2011\a37d913ba5f898.jpg,97,859,2011,"(82, 28, 808, 598)",4,1,Nissan,Qashqai,SUV,97/859/2011/a37d913ba5f898.jpg,train,2
../../data/raw/compcars/image\97\859\2011\a59ea49668245a.jpg,97,859,2011,"(119, 143, 824, 601)",5,1,Nissan,Qashqai,SUV,97/859/2011/a59ea49668245a.jpg,train,2
../../data/raw/compcars/image\97\859\2011\a7133286acdb47.jpg,97,859,2011,"(71, 227, 818, 528)",3,1,Nissan,Qashqai,SUV,97/859/2011/a7133286acdb47.jpg,test,2
../../data/raw/compcars/image\97\859\2011\ab223474487e65.jpg,97,859,2011,"(95, 113, 832, 577)",4,1,Nissan,Qashqai,SUV,97/859/2011/ab223474487e65.jpg,train,2
../../data/raw/compcars/image\97\859\2011\b583ac60dae3f2.jpg,97,859,2011,"(98, 197, 829, 620)",4,1,Nissan,Qashqai,SUV,97/859/2011/b583ac60dae3f2.jpg,test,2
../../data/raw/compcars/image\97\859\2011\b82121ba9ae27f.jpg,97,859,2011,"(180, 95, 722, 574)",2,1,Nissan,Qashqai,SUV,97/859/2011/b82121ba9ae27f.jpg,test,2
../../data/raw/compcars/image\97\859\2011\c67e2803405033.jpg,97,859,2011,"(94, 174, 833, 621)",5,1,Nissan,Qashqai,SUV,97/859/2011/c67e2803405033.jpg,train,2
../../data/raw/compcars/image\97\859\2011\ca097a271e0979.jpg,97,859,2011,"(55, 93, 851, 602)",5,1,Nissan,Qashqai,SUV,97/859/2011/ca097a271e0979.jpg,test,2
../../data/raw/compcars/image\97\859\2011\d04b9c00ef1571.jpg,97,859,2011,"(47, 122, 866, 611)",5,1,Nissan,Qashqai,SUV,97/859/2011/d04b9c00ef1571.jpg,train,2
../../data/raw/compcars/image\97\859\2011\d83ebd5396c00a.jpg,97,859,2011,"(24, 167, 875, 503)",3,1,Nissan,Qashqai,SUV,97/859/2011/d83ebd5396c00a.jpg,test,2
../../data/raw/compcars/image\97\859\2011\e6153cb71d18c0.jpg,97,859,2011,"(71, 230, 855, 548)",3,1,Nissan,Qashqai,SUV,97/859/2011/e6153cb71d18c0.jpg,test,2
../../data/raw/compcars/image\97\859\2011\e80c1eff151f4f.jpg,97,859,2011,"(97, 152, 810, 529)",4,1,Nissan,Qashqai,SUV,97/859/2011/e80c1eff151f4f.jpg,train,2
../../data/raw/compcars/image\97\859\2011\ea566f82721f5c.jpg,97,859,2011,"(46, 135, 852, 535)",4,1,Nissan,Qashqai,SUV,97/859/2011/ea566f82721f5c.jpg,train,2
../../data/raw/compcars/image\97\859\2011\eca415252ad1b1.jpg,97,859,2011,"(93, 139, 821, 609)",5,1,Nissan,Qashqai,SUV,97/859/2011/eca415252ad1b1.jpg,test,2
../../data/raw/compcars/image\97\859\2011\fc58ac048ebad1.jpg,97,859,2011,"(103, 15, 798, 619)",2,1,Nissan,Qashqai,SUV,97/859/2011/fc58ac048ebad1.jpg,test,2
../../data/raw/compcars/image\97\859\2011\fc7fde3ad8f63e.jpg,97,859,2011,"(177, 145, 740, 591)",1,1,Nissan,Qashqai,SUV,97/859/2011/fc7fde3ad8f63e.jpg,train,2
../../data/raw/compcars/image\97\859\2012\044aed72e9aa4e.jpg,97,859,2012,"(93, 80, 787, 626)",4,1,Nissan,Qashqai,SUV,97/859/2012/044aed72e9aa4e.jpg,test,2
../../data/raw/compcars/image\97\859\2012\0467b252e57181.jpg,97,859,2012,"(102, 239, 819, 512)",3,1,Nissan,Qashqai,SUV,97/859/2012/0467b252e57181.jpg,train,2
../../data/raw/compcars/image\97\859\2012\05a0f418d77903.jpg,97,859,2012,"(118, 155, 751, 626)",5,1,Nissan,Qashqai,SUV,97/859/2012/05a0f418d77903.jpg,test,2
../../data/raw/compcars/image\97\859\2012\09aa7f32cfa83a.jpg,97,859,2012,"(196, 149, 725, 570)",1,1,Nissan,Qashqai,SUV,97/859/2012/09aa7f32cfa83a.jpg,test,2
../../data/raw/compcars/image\97\859\2012\0b2e63cf3dc635.jpg,97,859,2012,"(128, 189, 793, 573)",5,1,Nissan,Qashqai,SUV,97/859/2012/0b2e63cf3dc635.jpg,test,2
../../data/raw/compcars/image\97\859\2012\0c3493aab63fb2.jpg,97,859,2012,"(71, 222, 830, 520)",3,1,Nissan,Qashqai,SUV,97/859/2012/0c3493aab63fb2.jpg,train,2
../../data/raw/compcars/image\97\859\2012\0d9b5ce2f01fc5.jpg,97,859,2012,"(101, 254, 833, 540)",3,1,Nissan,Qashqai,SUV,97/859/2012/0d9b5ce2f01fc5.jpg,train,2
../../data/raw/compcars/image\97\859\2012\159e0e7bc4b5a6.jpg,97,859,2012,"(200, 158, 699, 578)",2,1,Nissan,Qashqai,SUV,97/859/2012/159e0e7bc4b5a6.jpg,train,2
../../data/raw/compcars/image\97\859\2012\1c382b75e8419b.jpg,97,859,2012,"(91, 277, 771, 626)",4,1,Nissan,Qashqai,SUV,97/859/2012/1c382b75e8419b.jpg,test,2
../../data/raw/compcars/image\97\859\2012\20ab901e95150d.jpg,97,859,2012,"(167, 207, 747, 626)",1,1,Nissan,Qashqai,SUV,97/859/2012/20ab901e95150d.jpg,test,2
../../data/raw/compcars/image\97\859\2012\21cd299100c875.jpg,97,859,2012,"(99, 245, 821, 626)",5,1,Nissan,Qashqai,SUV,97/859/2012/21cd299100c875.jpg,test,2
../../data/raw/compcars/image\97\859\2012\2ca6ebd6e4cff5.jpg,97,859,2012,"(115, 186, 802, 598)",5,1,Nissan,Qashqai,SUV,97/859/2012/2ca6ebd6e4cff5.jpg,train,2
../../data/raw/compcars/image\97\859\2012\34ea89e929d921.jpg,97,859,2012,"(131, 312, 809, 626)",3,1,Nissan,Qashqai,SUV,97/859/2012/34ea89e929d921.jpg,test,2
../../data/raw/compcars/image\97\859\2012\3f63f6001e542d.jpg,97,859,2012,"(110, 182, 797, 541)",4,1,Nissan,Qashqai,SUV,97/859/2012/3f63f6001e542d.jpg,test,2
../../data/raw/compcars/image\97\859\2012\42a1c95eefb628.jpg,97,859,2012,"(305, 378, 720, 552)",3,1,Nissan,Qashqai,SUV,97/859/2012/42a1c95eefb628.jpg,train,2
../../data/raw/compcars/image\97\859\2012\48b1239bafa774.jpg,97,859,2012,"(116, 206, 815, 581)",4,1,Nissan,Qashqai,SUV,97/859/2012/48b1239bafa774.jpg,train,2
../../data/raw/compcars/image\97\859\2012\4ce1e1e2952a9a.jpg,97,859,2012,"(192, 97, 726, 405)",5,1,Nissan,Qashqai,SUV,97/859/2012/4ce1e1e2952a9a.jpg,test,2
../../data/raw/compcars/image\97\859\2012\4dd2c011855d57.jpg,97,859,2012,"(153, 136, 757, 602)",1,1,Nissan,Qashqai,SUV,97/859/2012/4dd2c011855d57.jpg,test,2
../../data/raw/compcars/image\97\859\2012\5c9c1f49543e26.jpg,97,859,2012,"(196, 149, 709, 563)",1,1,Nissan,Qashqai,SUV,97/859/2012/5c9c1f49543e26.jpg,test,2
../../data/raw/compcars/image\97\859\2012\647a59bbe1aa96.jpg,97,859,2012,"(125, 158, 806, 513)",4,1,Nissan,Qashqai,SUV,97/859/2012/647a59bbe1aa96.jpg,test,2
../../data/raw/compcars/image\97\859\2012\6f068502d0eeff.jpg,97,859,2012,"(130, 212, 794, 539)",4,1,Nissan,Qashqai,SUV,97/859/2012/6f068502d0eeff.jpg,train,2
../../data/raw/compcars/image\97\859\2012\7897de5fb10936.jpg,97,859,2012,"(141, 283, 754, 626)",4,1,Nissan,Qashqai,SUV,97/859/2012/7897de5fb10936.jpg,test,2
../../data/raw/compcars/image\97\859\2012\7a45bdebe98cac.jpg,97,859,2012,"(104, 152, 793, 526)",5,1,Nissan,Qashqai,SUV,97/859/2012/7a45bdebe98cac.jpg,train,2
../../data/raw/compcars/image\97\859\2012\7deae33a675c4d.jpg,97,859,2012,"(219, 154, 687, 574)",2,1,Nissan,Qashqai,SUV,97/859/2012/7deae33a675c4d.jpg,test,2
../../data/raw/compcars/image\97\859\2012\8bf46a72ecc14b.jpg,97,859,2012,"(220, 151, 700, 539)",1,1,Nissan,Qashqai,SUV,97/859/2012/8bf46a72ecc14b.jpg,train,2
../../data/raw/compcars/image\97\859\2012\8c639a5806ca42.jpg,97,859,2012,"(125, 204, 799, 525)",5,1,Nissan,Qashqai,SUV,97/859/2012/8c639a5806ca42.jpg,train,2
../../data/raw/compcars/image\97\859\2012\914273c65cbce8.jpg,97,859,2012,"(172, 485, 541, 626)",3,1,Nissan,Qashqai,SUV,97/859/2012/914273c65cbce8.jpg,train,2
../../data/raw/compcars/image\97\859\2012\9e56e76fe644ff.jpg,97,859,2012,"(122, 198, 800, 530)",5,1,Nissan,Qashqai,SUV,97/859/2012/9e56e76fe644ff.jpg,train,2
../../data/raw/compcars/image\97\859\2012\9ed74290b55b1e.jpg,97,859,2012,"(166, 187, 739, 626)",2,1,Nissan,Qashqai,SUV,97/859/2012/9ed74290b55b1e.jpg,test,2
../../data/raw/compcars/image\97\859\2012\9ee0fbde16e82c.jpg,97,859,2012,"(185, 140, 724, 574)",1,1,Nissan,Qashqai,SUV,97/859/2012/9ee0fbde16e82c.jpg,train,2
../../data/raw/compcars/image\97\859\2012\a0e3678869f5e3.jpg,97,859,2012,"(95, 204, 805, 483)",3,1,Nissan,Qashqai,SUV,97/859/2012/a0e3678869f5e3.jpg,train,2
../../data/raw/compcars/image\97\859\2012\a551e8c9946294.jpg,97,859,2012,"(110, 343, 813, 619)",3,1,Nissan,Qashqai,SUV,97/859/2012/a551e8c9946294.jpg,train,2
../../data/raw/compcars/image\97\859\2012\ab9b5c1d755b63.jpg,97,859,2012,"(114, 249, 787, 626)",4,1,Nissan,Qashqai,SUV,97/859/2012/ab9b5c1d755b63.jpg,train,2
../../data/raw/compcars/image\97\859\2012\b23ca6f5aa77d1.jpg,97,859,2012,"(102, 187, 817, 560)",4,1,Nissan,Qashqai,SUV,97/859/2012/b23ca6f5aa77d1.jpg,test,2
../../data/raw/compcars/image\97\859\2012\b5973890379d89.jpg,97,859,2012,"(99, 150, 796, 537)",5,1,Nissan,Qashqai,SUV,97/859/2012/b5973890379d89.jpg,test,2
../../data/raw/compcars/image\97\859\2012\b8aab7311a1496.jpg,97,859,2012,"(185, 122, 711, 591)",2,1,Nissan,Qashqai,SUV,97/859/2012/b8aab7311a1496.jpg,train,2
../../data/raw/compcars/image\97\859\2012\c3c74c9889f222.jpg,97,859,2012,"(227, 139, 684, 543)",2,1,Nissan,Qashqai,SUV,97/859/2012/c3c74c9889f222.jpg,train,2
../../data/raw/compcars/image\97\859\2012\cc0e4fead2c2d9.jpg,97,859,2012,"(171, 247, 761, 609)",4,1,Nissan,Qashqai,SUV,97/859/2012/cc0e4fead2c2d9.jpg,train,2
../../data/raw/compcars/image\97\859\2012\cf7ad22ebcc8d7.jpg,97,859,2012,"(135, 286, 804, 626)",5,1,Nissan,Qashqai,SUV,97/859/2012/cf7ad22ebcc8d7.jpg,test,2
../../data/raw/compcars/image\97\859\2012\d1c29770787f75.jpg,97,859,2012,"(120, 161, 805, 531)",4,1,Nissan,Qashqai,SUV,97/859/2012/d1c29770787f75.jpg,test,2
../../data/raw/compcars/image\97\859\2012\e2a9d8189c3087.jpg,97,859,2012,"(159, 255, 775, 585)",4,1,Nissan,Qashqai,SUV,97/859/2012/e2a9d8189c3087.jpg,train,2
../../data/raw/compcars/image\97\859\2012\e9b4ff5149b05d.jpg,97,859,2012,"(85, 236, 839, 528)",3,1,Nissan,Qashqai,SUV,97/859/2012/e9b4ff5149b05d.jpg,test,2
../../data/raw/compcars/image\97\859\2012\eaaa55a9fed6ae.jpg,97,859,2012,"(43, 200, 867, 626)",4,1,Nissan,Qashqai,SUV,97/859/2012/eaaa55a9fed6ae.jpg,test,2
../../data/raw/compcars/image\97\859\2012\ee32c58585bb3b.jpg,97,859,2012,"(450, 338, 833, 489)",3,1,Nissan,Qashqai,SUV,97/859/2012/ee32c58585bb3b.jpg,train,2
../../data/raw/compcars/image\97\859\2012\ef72a2dee9f22d.jpg,97,859,2012,"(89, 176, 821, 564)",4,1,Nissan,Qashqai,SUV,97/859/2012/ef72a2dee9f22d.jpg,test,2
../../data/raw/compcars/image\97\859\2012\eff6988739e3c9.jpg,97,859,2012,"(95, 233, 826, 506)",3,1,Nissan,Qashqai,SUV,97/859/2012/eff6988739e3c9.jpg,train,2
../../data/raw/compcars/image\97\859\2012\f23886f1118bca.jpg,97,859,2012,"(37, 267, 863, 626)",5,1,Nissan,Qashqai,SUV,97/859/2012/f23886f1118bca.jpg,test,2
../../data/raw/compcars/image\97\859\2012\f9e40459a163fc.jpg,97,859,2012,"(153, 249, 737, 599)",4,1,Nissan,Qashqai,SUV,97/859/2012/f9e40459a163fc.jpg,train,2
../../data/raw/compcars/image\97\859\2012\fbb3f7608ebdbe.jpg,97,859,2012,"(100, 224, 803, 495)",3,1,Nissan,Qashqai,SUV,97/859/2012/fbb3f7608ebdbe.jpg,test,2
../../data/raw/compcars/image\97\859\2012\fbf5ec22f94860.jpg,97,859,2012,"(114, 201, 793, 534)",4,1,Nissan,Qashqai,SUV,97/859/2012/fbf5ec22f94860.jpg,train,2
../../data/raw/compcars/image\97\859\2013\49a9b8ab2fe783.jpg,97,859,2013,"(115, 211, 799, 556)",4,1,Nissan,Qashqai,SUV,97/859/2013/49a9b8ab2fe783.jpg,test,2
../../data/raw/compcars/image\97\859\2013\50e220fb8c5e15.jpg,97,859,2013,"(112, 220, 786, 578)",5,1,Nissan,Qashqai,SUV,97/859/2013/50e220fb8c5e15.jpg,train,2
../../data/raw/compcars/image\97\859\2013\755f465fbf85d5.jpg,97,859,2013,"(62, 235, 845, 532)",3,1,Nissan,Qashqai,SUV,97/859/2013/755f465fbf85d5.jpg,train,2
../../data/raw/compcars/image\97\859\2013\c816f63dabafd1.jpg,97,859,2013,"(64, 219, 836, 514)",3,1,Nissan,Qashqai,SUV,97/859/2013/c816f63dabafd1.jpg,train,2
../../data/raw/compcars/image\97\859\2013\cd3e95732e1dc8.jpg,97,859,2013,"(235, 204, 710, 578)",1,1,Nissan,Qashqai,SUV,97/859/2013/cd3e95732e1dc8.jpg,train,2
../../data/raw/compcars/image\97\859\2013\db379e8a769e86.jpg,97,859,2013,"(106, 200, 792, 569)",5,1,Nissan,Qashqai,SUV,97/859/2013/db379e8a769e86.jpg,test,2
../../data/raw/compcars/image\97\859\2013\e054d9e44522d4.jpg,97,859,2013,"(113, 205, 809, 568)",4,1,Nissan,Qashqai,SUV,97/859/2013/e054d9e44522d4.jpg,train,2
../../data/raw/compcars/image\97\859\2013\fc80e446b04d85.jpg,97,859,2013,"(247, 200, 686, 583)",2,1,Nissan,Qashqai,SUV,97/859/2013/fc80e446b04d85.jpg,train,2
../../data/raw/compcars/image\97\859\2014\6a34ba129096fb.jpg,97,859,2014,"(60, 330, 514, 577)",5,1,Nissan,Qashqai,SUV,97/859/2014/6a34ba129096fb.jpg,train,2
../../data/raw/compcars/image\97\859\2014\6fbebebd8da7d3.jpg,97,859,2014,"(184, 248, 725, 599)",4,1,Nissan,Qashqai,SUV,97/859/2014/6fbebebd8da7d3.jpg,train,2
../../data/raw/compcars/image\97\859\2014\7ecabbafd6120a.jpg,97,859,2014,"(408, 302, 797, 560)",4,1,Nissan,Qashqai,SUV,97/859/2014/7ecabbafd6120a.jpg,test,2
../../data/raw/compcars/image\97\859\2014\849876259b453a.jpg,97,859,2014,"(143, 316, 712, 602)",4,1,Nissan,Qashqai,SUV,97/859/2014/849876259b453a.jpg,test,2
../../data/raw/compcars/image\97\859\2014\8c07711e29647d.jpg,97,859,2014,"(219, 249, 851, 626)",5,1,Nissan,Qashqai,SUV,97/859/2014/8c07711e29647d.jpg,train,2
../../data/raw/compcars/image\97\859\2014\8c53f4f6a78c0b.jpg,97,859,2014,"(188, 165, 735, 626)",2,1,Nissan,Qashqai,SUV,97/859/2014/8c53f4f6a78c0b.jpg,test,2
../../data/raw/compcars/image\97\859\2014\8f10e3d9dc14d1.jpg,97,859,2014,"(66, 200, 758, 604)",5,1,Nissan,Qashqai,SUV,97/859/2014/8f10e3d9dc14d1.jpg,train,2
../../data/raw/compcars/image\97\859\2014\a0778bea6414d3.jpg,97,859,2014,"(105, 169, 807, 527)",5,1,Nissan,Qashqai,SUV,97/859/2014/a0778bea6414d3.jpg,train,2
../../data/raw/compcars/image\97\859\2014\a0b2c98391bbef.jpg,97,859,2014,"(253, 204, 749, 530)",4,1,Nissan,Qashqai,SUV,97/859/2014/a0b2c98391bbef.jpg,test,2
../../data/raw/compcars/image\97\859\2014\accd489764f323.jpg,97,859,2014,"(240, 285, 860, 626)",4,1,Nissan,Qashqai,SUV,97/859/2014/accd489764f323.jpg,train,2
../../data/raw/compcars/image\97\859\2014\b2e9eefaa51041.jpg,97,859,2014,"(101, 229, 495, 516)",4,1,Nissan,Qashqai,SUV,97/859/2014/b2e9eefaa51041.jpg,test,2
../../data/raw/compcars/image\97\859\2014\b4c2eee3517fa5.jpg,97,859,2014,"(228, 261, 737, 555)",4,1,Nissan,Qashqai,SUV,97/859/2014/b4c2eee3517fa5.jpg,test,2
../../data/raw/compcars/image\97\859\2014\b7f846e533330a.jpg,97,859,2014,"(269, 311, 710, 626)",4,1,Nissan,Qashqai,SUV,97/859/2014/b7f846e533330a.jpg,test,2
../../data/raw/compcars/image\97\859\2014\c171bab683936f.jpg,97,859,2014,"(199, 255, 880, 615)",4,1,Nissan,Qashqai,SUV,97/859/2014/c171bab683936f.jpg,train,2
../../data/raw/compcars/image\97\859\2014\c1d426eccc0188.jpg,97,859,2014,"(64, 200, 854, 626)",4,1,Nissan,Qashqai,SUV,97/859/2014/c1d426eccc0188.jpg,train,2
../../data/raw/compcars/image\97\859\2014\c448062f63968d.jpg,97,859,2014,"(187, 267, 783, 602)",4,1,Nissan,Qashqai,SUV,97/859/2014/c448062f63968d.jpg,train,2
../../data/raw/compcars/image\97\859\2014\c4cc0da6a28ff0.jpg,97,859,2014,"(207, 350, 698, 528)",3,1,Nissan,Qashqai,SUV,97/859/2014/c4cc0da6a28ff0.jpg,train,2
../../data/raw/compcars/image\97\859\2014\c77a287b0309f5.jpg,97,859,2014,"(106, 258, 697, 601)",4,1,Nissan,Qashqai,SUV,97/859/2014/c77a287b0309f5.jpg,train,2
../../data/raw/compcars/image\97\859\2014\c79b57abcc290d.jpg,97,859,2014,"(190, 151, 753, 592)",1,1,Nissan,Qashqai,SUV,97/859/2014/c79b57abcc290d.jpg,test,2
../../data/raw/compcars/image\97\859\2014\cc28e5ed1d4890.jpg,97,859,2014,"(135, 236, 785, 626)",5,1,Nissan,Qashqai,SUV,97/859/2014/cc28e5ed1d4890.jpg,test,2
../../data/raw/compcars/image\97\859\2014\d2944da0f9c115.jpg,97,859,2014,"(185, 257, 775, 615)",4,1,Nissan,Qashqai,SUV,97/859/2014/d2944da0f9c115.jpg,test,2
../../data/raw/compcars/image\97\859\2014\d83e5f5581b242.jpg,97,859,2014,"(315, 381, 847, 626)",4,1,Nissan,Qashqai,SUV,97/859/2014/d83e5f5581b242.jpg,train,2
../../data/raw/compcars/image\97\859\2014\da154664a51fc8.jpg,97,859,2014,"(132, 135, 680, 551)",4,1,Nissan,Qashqai,SUV,97/859/2014/da154664a51fc8.jpg,train,2
../../data/raw/compcars/image\97\859\2014\dcd4627711c7d1.jpg,97,859,2014,"(48, 263, 867, 570)",3,1,Nissan,Qashqai,SUV,97/859/2014/dcd4627711c7d1.jpg,test,2
../../data/raw/compcars/image\97\859\2014\e402a5daff99a2.jpg,97,859,2014,"(122, 238, 801, 486)",3,1,Nissan,Qashqai,SUV,97/859/2014/e402a5daff99a2.jpg,test,2
../../data/raw/compcars/image\97\859\2014\e810882c4160dd.jpg,97,859,2014,"(149, 325, 751, 585)",4,1,Nissan,Qashqai,SUV,97/859/2014/e810882c4160dd.jpg,train,2
../../data/raw/compcars/image\97\859\2014\e91ae96f31f538.jpg,97,859,2014,"(81, 159, 865, 593)",4,1,Nissan,Qashqai,SUV,97/859/2014/e91ae96f31f538.jpg,train,2
../../data/raw/compcars/image\97\859\2014\ea52ed6e329674.jpg,97,859,2014,"(157, 259, 819, 558)",3,1,Nissan,Qashqai,SUV,97/859/2014/ea52ed6e329674.jpg,test,2
../../data/raw/compcars/image\97\859\2014\f1d777dfe66dd4.jpg,97,859,2014,"(168, 360, 750, 572)",3,1,Nissan,Qashqai,SUV,97/859/2014/f1d777dfe66dd4.jpg,train,2
../../data/raw/compcars/image\97\859\2014\fe620caeb4635f.jpg,97,859,2014,"(148, 218, 824, 615)",5,1,Nissan,Qashqai,SUV,97/859/2014/fe620caeb4635f.jpg,test,2
../../data/raw/compcars/image\97\860\2010\07c48ac0f56fe6.jpg,97,860,2010,"(115, 111, 822, 598)",5,1,Nissan,Livina,hatchback,97/860/2010/07c48ac0f56fe6.jpg,test,4
../../data/raw/compcars/image\97\860\2010\0e64eae3664033.jpg,97,860,2010,"(40, 107, 845, 626)",5,1,Nissan,Livina,hatchback,97/860/2010/0e64eae3664033.jpg,test,4
../../data/raw/compcars/image\97\860\2010\1198703dadcf48.jpg,97,860,2010,"(95, 126, 786, 585)",4,1,Nissan,Livina,hatchback,97/860/2010/1198703dadcf48.jpg,train,4
../../data/raw/compcars/image\97\860\2010\25b2109b9236e5.jpg,97,860,2010,"(15, 130, 847, 583)",4,1,Nissan,Livina,hatchback,97/860/2010/25b2109b9236e5.jpg,test,4
../../data/raw/compcars/image\97\860\2010\327bb131b0d419.jpg,97,860,2010,"(61, 129, 855, 571)",4,1,Nissan,Livina,hatchback,97/860/2010/327bb131b0d419.jpg,test,4
../../data/raw/compcars/image\97\860\2010\370559118469ca.jpg,97,860,2010,"(38, 99, 824, 626)",4,1,Nissan,Livina,hatchback,97/860/2010/370559118469ca.jpg,test,4
../../data/raw/compcars/image\97\860\2010\3c0e960dfa103c.jpg,97,860,2010,"(29, 90, 873, 590)",4,1,Nissan,Livina,hatchback,97/860/2010/3c0e960dfa103c.jpg,test,4
../../data/raw/compcars/image\97\860\2010\554969f9ebba64.jpg,97,860,2010,"(48, 176, 854, 498)",3,1,Nissan,Livina,hatchback,97/860/2010/554969f9ebba64.jpg,test,4
../../data/raw/compcars/image\97\860\2010\60eb0745585b1d.jpg,97,860,2010,"(73, 100, 824, 594)",4,1,Nissan,Livina,hatchback,97/860/2010/60eb0745585b1d.jpg,test,4
../../data/raw/compcars/image\97\860\2010\70f246e9ba8708.jpg,97,860,2010,"(140, 95, 771, 618)",1,1,Nissan,Livina,hatchback,97/860/2010/70f246e9ba8708.jpg,train,4
../../data/raw/compcars/image\97\860\2010\801aecd8a2a81e.jpg,97,860,2010,"(62, 97, 772, 615)",4,1,Nissan,Livina,hatchback,97/860/2010/801aecd8a2a81e.jpg,train,4
../../data/raw/compcars/image\97\860\2010\8bbd0e0b692f6d.jpg,97,860,2010,"(169, 179, 786, 582)",4,1,Nissan,Livina,hatchback,97/860/2010/8bbd0e0b692f6d.jpg,train,4
../../data/raw/compcars/image\97\860\2010\931aeeea14a731.jpg,97,860,2010,"(70, 57, 843, 614)",4,1,Nissan,Livina,hatchback,97/860/2010/931aeeea14a731.jpg,train,4
../../data/raw/compcars/image\97\860\2010\95beafe68a6bdc.jpg,97,860,2010,"(78, 65, 821, 611)",5,1,Nissan,Livina,hatchback,97/860/2010/95beafe68a6bdc.jpg,train,4
../../data/raw/compcars/image\97\860\2010\a52a2f2d2d2b47.jpg,97,860,2010,"(80, 127, 835, 587)",5,1,Nissan,Livina,hatchback,97/860/2010/a52a2f2d2d2b47.jpg,train,4
../../data/raw/compcars/image\97\860\2010\a99370e486ac4b.jpg,97,860,2010,"(90, 110, 803, 585)",4,1,Nissan,Livina,hatchback,97/860/2010/a99370e486ac4b.jpg,train,4
../../data/raw/compcars/image\97\860\2010\baeefef6d7e0a7.jpg,97,860,2010,"(66, 129, 834, 550)",4,1,Nissan,Livina,hatchback,97/860/2010/baeefef6d7e0a7.jpg,test,4
../../data/raw/compcars/image\97\860\2010\c14cd2d7f94c3b.jpg,97,860,2010,"(188, 80, 729, 569)",1,1,Nissan,Livina,hatchback,97/860/2010/c14cd2d7f94c3b.jpg,test,4
../../data/raw/compcars/image\97\860\2010\c7739fe03d9f4c.jpg,97,860,2010,"(160, 71, 740, 606)",2,1,Nissan,Livina,hatchback,97/860/2010/c7739fe03d9f4c.jpg,test,4
../../data/raw/compcars/image\97\860\2010\c7e1ed2445daf9.jpg,97,860,2010,"(55, 200, 864, 513)",3,1,Nissan,Livina,hatchback,97/860/2010/c7e1ed2445daf9.jpg,test,4
../../data/raw/compcars/image\97\860\2010\d53718373b3e1f.jpg,97,860,2010,"(53, 171, 858, 505)",3,1,Nissan,Livina,hatchback,97/860/2010/d53718373b3e1f.jpg,train,4
../../data/raw/compcars/image\97\860\2010\d7bca802d87477.jpg,97,860,2010,"(57, 123, 851, 600)",5,1,Nissan,Livina,hatchback,97/860/2010/d7bca802d87477.jpg,train,4
