image_path,make_id,model_id,year,bbox,viewpoint,car_type,make_name,model_name,car_type_name
../../data/raw/compcars/image\97\877\2014\81b44ea0fd7002.jpg,97,877,2014,"(212, 236, 606, 521)",5,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\85a2e8a1179918.jpg,97,877,2014,"(127, 335, 651, 524)",3,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\86054a07ef1ab0.jpg,97,877,2014,"(402, 329, 795, 528)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\92c7f433cae2c9.jpg,97,877,2014,"(225, 189, 725, 519)",5,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\9497e24ab3b571.jpg,97,877,2014,"(98, 139, 681, 502)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\b435a189517adf.jpg,97,877,2014,"(87, 241, 844, 621)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\bafc5ce51e43a1.jpg,97,877,2014,"(20, 142, 776, 492)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\bd63049942df38.jpg,97,877,2014,"(192, 303, 772, 563)",5,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\bfc87066c3f5c7.jpg,97,877,2014,"(122, 113, 699, 432)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\c3615fd8c90c86.jpg,97,877,2014,"(11, 130, 902, 574)",5,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\c9295e3ec051cc.jpg,97,877,2014,"(51, 234, 504, 478)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\ca2bb1d0c9065d.jpg,97,877,2014,"(135, 277, 833, 578)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\d73709e0dc4bb5.jpg,97,877,2014,"(45, 173, 639, 502)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\d7fbb7e2149db7.jpg,97,877,2014,"(37, 210, 865, 623)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\db6cf41ca6e3d1.jpg,97,877,2014,"(36, 143, 853, 551)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\e182f1dd9385be.jpg,97,877,2014,"(25, 187, 767, 547)",5,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\877\2014\e8ff310db89fa8.jpg,97,877,2014,"(42, 259, 744, 537)",4,1,Nissan,Leaf,MPV
../../data/raw/compcars/image\97\879\2005\012b569d0ed0d9.jpg,97,879,2005,"(179, 73, 624, 462)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\12601243016707.jpg,97,879,2005,"(23, 33, 717, 558)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\1b22b2e6b5c594.jpg,97,879,2005,"(25, 14, 758, 551)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\3158afee82ab4b.jpg,97,879,2005,"(49, 1, 758, 567)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\39555e3d4bdef6.jpg,97,879,2005,"(67, 337, 229, 432)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\3f578d6ff604d7.jpg,97,879,2005,"(113, 113, 708, 522)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\440b2eeb9b93aa.jpg,97,879,2005,"(274, 105, 725, 507)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\508477983e624b.jpg,97,879,2005,"(109, 171, 738, 519)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\5c0d667f20a9d4.jpg,97,879,2005,"(41, 44, 645, 486)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\75ab0ba501173a.jpg,97,879,2005,"(7, 92, 792, 490)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\760dbc2c6573f6.jpg,97,879,2005,"(76, 192, 543, 468)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\785a1e85f40192.jpg,97,879,2005,"(117, 122, 780, 548)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\903a57960e7b4f.jpg,97,879,2005,"(109, 242, 483, 442)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\9680af1715d2f8.jpg,97,879,2005,"(14, 106, 784, 432)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\9a8e762ea8e1bb.jpg,97,879,2005,"(69, 154, 717, 552)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\a523015824c842.jpg,97,879,2005,"(27, 176, 765, 498)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\a6ba01028b42d3.jpg,97,879,2005,"(273, 103, 726, 304)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\a79cfd88b64693.jpg,97,879,2005,"(10, 140, 787, 447)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\d9630a650110aa.jpg,97,879,2005,"(86, 9, 721, 565)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\db90285c960c19.jpg,97,879,2005,"(183, 169, 706, 462)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\dd4f75749e35a3.jpg,97,879,2005,"(5, 98, 793, 515)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2005\f431aac10023e5.jpg,97,879,2005,"(157, 105, 628, 474)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\035ec4a2a89e68.jpg,97,879,2010,"(97, 11, 687, 538)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\0a91174b247571.jpg,97,879,2010,"(53, 230, 491, 514)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\0f49179004ef6b.jpg,97,879,2010,"(56, 116, 731, 448)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\1cda1432a238da.jpg,97,879,2010,"(21, 92, 771, 563)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\3d449a3b29f91e.jpg,97,879,2010,"(108, 291, 658, 561)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\3e4f0f11b4f2cb.jpg,97,879,2010,"(9, 197, 794, 541)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\44849179466ab9.jpg,97,879,2010,"(136, 212, 708, 517)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\484ff028356609.jpg,97,879,2010,"(11, 194, 788, 498)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\58b8f61afd6b4b.jpg,97,879,2010,"(268, 188, 649, 472)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\5ef419ad9bac59.jpg,97,879,2010,"(128, 51, 637, 539)",2,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\6a0fc629ca453c.jpg,97,879,2010,"(14, 204, 782, 518)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\73e8247b9008fa.jpg,97,879,2010,"(29, 251, 773, 551)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\91f71df22135fa.jpg,97,879,2010,"(116, 191, 675, 446)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\95110db81d0df0.jpg,97,879,2010,"(20, 107, 783, 481)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\993be06077dbed.jpg,97,879,2010,"(17, 177, 772, 506)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\acdb3cddf6d63a.jpg,97,879,2010,"(6, 145, 793, 551)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\b774e391cf99d3.jpg,97,879,2010,"(110, 191, 686, 490)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\cb293e86b709b1.jpg,97,879,2010,"(387, 231, 794, 473)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\d3d514805920d1.jpg,97,879,2010,"(7, 113, 796, 465)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\dcee9ff767fad9.jpg,97,879,2010,"(63, 64, 730, 542)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\e3f681663d4767.jpg,97,879,2010,"(48, 136, 743, 514)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2010\fe6098b49cca2e.jpg,97,879,2010,"(432, 266, 747, 537)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2012\85a7b530eaca4c.jpg,97,879,2012,"(96, 149, 713, 477)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2012\968b21e2288afd.jpg,97,879,2012,"(303, 145, 576, 477)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2012\9b5fc1f5c0c028.jpg,97,879,2012,"(190, 117, 678, 413)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2012\b05bf892773763.jpg,97,879,2012,"(30, 111, 782, 529)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2012\cc723c4510a7d4.jpg,97,879,2012,"(26, 163, 783, 496)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2012\e9db9f7df22395.jpg,97,879,2012,"(206, 98, 592, 447)",2,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\063a202b1e5863.jpg,97,879,2013,"(15, 168, 786, 526)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\0a150607e6b3ea.jpg,97,879,2013,"(40, 95, 730, 539)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\0d6db34c469adf.jpg,97,879,2013,"(53, 89, 770, 539)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\0fdc980f3b6db9.jpg,97,879,2013,"(23, 83, 785, 531)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\1c5c366f88f019.jpg,97,879,2013,"(96, 24, 712, 551)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\1dd3964b261280.jpg,97,879,2013,"(14, 73, 782, 545)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\24dbea1f332f64.jpg,97,879,2013,"(22, 72, 781, 525)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\24ea7f807ed2e0.jpg,97,879,2013,"(43, 71, 757, 533)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\253287727e2686.jpg,97,879,2013,"(119, 132, 661, 450)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\2766bf9780f4e9.jpg,97,879,2013,"(5, 178, 796, 538)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\282a882a10e7b7.jpg,97,879,2013,"(67, 225, 379, 489)",2,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\2c4e1d52c63f09.jpg,97,879,2013,"(240, 218, 592, 471)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\30e00af8a6953b.jpg,97,879,2013,"(215, 165, 750, 518)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\355ce22ae92ead.jpg,97,879,2013,"(22, 81, 904, 626)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\3a39d2aacc196d.jpg,97,879,2013,"(74, 1, 740, 545)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\3b50f917a4ef0c.jpg,97,879,2013,"(7, 119, 783, 461)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\3c632cbd23c61d.jpg,97,879,2013,"(10, 61, 792, 497)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\43068eb23bc063.jpg,97,879,2013,"(252, 250, 583, 557)",2,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\450df2a45d9325.jpg,97,879,2013,"(117, 51, 639, 503)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\4b54eb611c9144.jpg,97,879,2013,"(111, 19, 690, 560)",2,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\4da0e44832c0d2.jpg,97,879,2013,"(6, 186, 768, 516)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\4dcc2f95c23599.jpg,97,879,2013,"(17, 227, 781, 514)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\4e4a8ad8dacec3.jpg,97,879,2013,"(26, 172, 774, 529)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\4eb4e4f00dfe48.jpg,97,879,2013,"(12, 246, 790, 547)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\5337b1396273fd.jpg,97,879,2013,"(60, 80, 758, 531)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\56f9417c3fb15c.jpg,97,879,2013,"(130, 151, 625, 472)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\5a2b50560ea614.jpg,97,879,2013,"(133, 181, 729, 567)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\5bc6b07446d671.jpg,97,879,2013,"(106, 29, 713, 536)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\5d4afc347137a2.jpg,97,879,2013,"(88, 7, 725, 543)",2,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\65228733fa4339.jpg,97,879,2013,"(5, 115, 796, 513)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\6655490d5b299f.jpg,97,879,2013,"(13, 216, 772, 508)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\669d65136334a3.jpg,97,879,2013,"(42, 87, 760, 535)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\690e98eca836aa.jpg,97,879,2013,"(142, 42, 670, 501)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\69db90089c2b7e.jpg,97,879,2013,"(194, 217, 413, 388)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\6b56d580b71d3f.jpg,97,879,2013,"(49, 287, 769, 558)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\7094044dc5da4d.jpg,97,879,2013,"(5, 154, 795, 457)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\76611c2729e775.jpg,97,879,2013,"(78, 129, 687, 501)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\8044af5e83fd96.jpg,97,879,2013,"(120, 163, 649, 509)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\8545a823f77c99.jpg,97,879,2013,"(259, 262, 695, 575)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\858e6bd6384922.jpg,97,879,2013,"(109, 244, 627, 486)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\869afcacd5f51e.jpg,97,879,2013,"(127, 131, 672, 445)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\8d247a0a3b2395.jpg,97,879,2013,"(15, 173, 793, 523)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\8fd44bd66cd227.jpg,97,879,2013,"(67, 79, 748, 508)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\9428de5084ed74.jpg,97,879,2013,"(65, 186, 755, 511)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\951840e704a51c.jpg,97,879,2013,"(21, 158, 782, 494)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\9b7ea85602152c.jpg,97,879,2013,"(10, 202, 899, 594)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\a063dee278fcdb.jpg,97,879,2013,"(85, 122, 666, 496)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\a12b6357cc5f3c.jpg,97,879,2013,"(76, 225, 744, 560)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\a37254ff089a37.jpg,97,879,2013,"(24, 54, 786, 555)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\a92c4ed1500cfa.jpg,97,879,2013,"(59, 177, 742, 452)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\ae67454c035175.jpg,97,879,2013,"(139, 54, 643, 522)",2,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\b0ac907539749a.jpg,97,879,2013,"(103, 118, 675, 512)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\bec0b19509abc1.jpg,97,879,2013,"(203, 152, 593, 517)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\bf5b73c3a764a3.jpg,97,879,2013,"(36, 108, 740, 464)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\c050639c2fd136.jpg,97,879,2013,"(262, 162, 575, 425)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\cf01ab68b1000f.jpg,97,879,2013,"(79, 20, 828, 626)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\cf75b9092d192f.jpg,97,879,2013,"(20, 87, 883, 626)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\d16d6f24dfeda7.jpg,97,879,2013,"(152, 283, 655, 528)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\d7f22951975e0f.jpg,97,879,2013,"(213, 191, 614, 495)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\da36a3a5b5c096.jpg,97,879,2013,"(19, 102, 776, 495)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\dc08079c39b5e7.jpg,97,879,2013,"(80, 147, 803, 611)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\e121e4cacceaa0.jpg,97,879,2013,"(115, 114, 728, 493)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\e4140d5af88d5f.jpg,97,879,2013,"(124, 126, 730, 505)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\e601f294568db7.jpg,97,879,2013,"(9, 52, 789, 535)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\e8a5fb5ba37dfe.jpg,97,879,2013,"(133, 46, 671, 535)",2,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\ed35aa0ad0e3bf.jpg,97,879,2013,"(77, 151, 817, 604)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\f3587f69c66fda.jpg,97,879,2013,"(218, 143, 643, 421)",4,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\fc521b7a12bdad.jpg,97,879,2013,"(213, 166, 707, 626)",1,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\fc53001e04959f.jpg,97,879,2013,"(16, 175, 765, 475)",3,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\879\2013\fe4939ddbd9d3a.jpg,97,879,2013,"(77, 153, 678, 548)",5,1,Nissan,Pathfinder,MPV
../../data/raw/compcars/image\97\883\2010\6e9818add8bd0e.jpg,97,883,2010,"(108, 57, 681, 542)",2,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2010\cc8712a1280db0.jpg,97,883,2010,"(25, 117, 776, 517)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2010\d2e0752f0e78cb.jpg,97,883,2010,"(31, 32, 776, 550)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\04c1c0c8786b62.jpg,97,883,2012,"(141, 8, 572, 440)",-1,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\06fe4fe3954bf1.jpg,97,883,2012,"(235, 102, 751, 445)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\0a3acded7e5bc5.jpg,97,883,2012,"(106, 48, 700, 554)",2,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\19a3db8ac40461.jpg,97,883,2012,"(130, 222, 531, 526)",1,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\27d05877a21529.jpg,97,883,2012,"(121, 277, 693, 521)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\3282639305cd9a.jpg,97,883,2012,"(181, 186, 704, 406)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\3c8e56e37b8352.jpg,97,883,2012,"(120, 317, 680, 512)",3,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\3d1a185a0a1165.jpg,97,883,2012,"(10, 184, 789, 514)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\46f923c76a2bf9.jpg,97,883,2012,"(38, 92, 750, 528)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\48b00a19b1cb09.jpg,97,883,2012,"(85, 29, 690, 560)",1,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\60f28d606c90fe.jpg,97,883,2012,"(89, 302, 621, 530)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\8296663c01cf88.jpg,97,883,2012,"(110, 279, 688, 536)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\94386e919f84a4.jpg,97,883,2012,"(12, 255, 791, 533)",3,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\9cd28e3237e0a0.jpg,97,883,2012,"(7, 179, 796, 518)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\a607b2e17cccd7.jpg,97,883,2012,"(134, 155, 582, 503)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\c04466ba6b0831.jpg,97,883,2012,"(63, 279, 746, 519)",3,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\ccc3cc1e7f8608.jpg,97,883,2012,"(105, 105, 741, 456)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\eea96aefd8ddeb.jpg,97,883,2012,"(144, 170, 723, 484)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2012\f4f50341592ab4.jpg,97,883,2012,"(12, 75, 788, 537)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\017486ee143395.jpg,97,883,2014,"(44, 105, 770, 498)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\03807e684fa3c6.jpg,97,883,2014,"(18, 216, 882, 626)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\1338c33ce8a304.jpg,97,883,2014,"(31, 181, 776, 483)",3,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\1c87cd505425e0.jpg,97,883,2014,"(149, 221, 774, 536)",-1,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\1fbfc668e18833.jpg,97,883,2014,"(219, 297, 591, 495)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\2071f3eb3ce868.jpg,97,883,2014,"(163, 185, 638, 421)",-1,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\249ab9da7750eb.jpg,97,883,2014,"(24, 149, 893, 626)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\25ba31286e51e7.jpg,97,883,2014,"(31, 197, 889, 608)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\279e4c29cbfb55.jpg,97,883,2014,"(87, 203, 833, 625)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\2abd0b06b4777f.jpg,97,883,2014,"(192, 202, 565, 387)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\2e61188f528e42.jpg,97,883,2014,"(136, 234, 778, 573)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\2e88c105cf1dbe.jpg,97,883,2014,"(195, 144, 706, 560)",1,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\319900fafc09d2.jpg,97,883,2014,"(292, 253, 599, 432)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\331ae3e63b3ab2.jpg,97,883,2014,"(18, 311, 893, 626)",3,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\347755adcb07ae.jpg,97,883,2014,"(175, 234, 655, 439)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\3c3092113beef0.jpg,97,883,2014,"(191, 191, 738, 561)",-1,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\3d97629c548d97.jpg,97,883,2014,"(57, 51, 834, 626)",1,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\3f839691d023b1.jpg,97,883,2014,"(85, 149, 750, 511)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\4c20062eae3989.jpg,97,883,2014,"(120, 204, 663, 490)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\4c604787360767.jpg,97,883,2014,"(119, 241, 795, 494)",3,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\4d1b4c6dff9c80.jpg,97,883,2014,"(23, 126, 882, 626)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\5872684d51d2a6.jpg,97,883,2014,"(142, 289, 767, 593)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\5c63dd0826f8d3.jpg,97,883,2014,"(104, 36, 671, 490)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\5cc340bacba268.jpg,97,883,2014,"(106, 244, 625, 491)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\63582bbe63e1a0.jpg,97,883,2014,"(126, 118, 747, 495)",5,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\635cb7a990a955.jpg,97,883,2014,"(85, 167, 731, 524)",4,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\6c575efe0c4a0c.jpg,97,883,2014,"(73, 55, 800, 626)",2,1,Nissan,Versa,MPV
../../data/raw/compcars/image\97\883\2014\71da3920e2667d.jpg,97,883,2014,"(67, 145, 763, 531)",5,1,Nissan,Versa,MPV
